Date,Home_ranking,Home_team,Home_result,Away_ranking,Away_team,Away_result,Result,Increment,Venue,Weight,Category,new_increment,HFA
2023-06-20,305.85,JPN,3,182.05,CAN,1,1,1.38,FRA,4.0,4,-1.3760900093593451,0
2023-06-20,291.88,ARG,1,280.66,SLO,3,4,8.13,FRA,4.0,4,8.125201560494059,0
2023-06-20,343.62,USA,3,263.35,SRB,1,1,3.25,NED,4.0,4,-3.249845750750856,0
2023-06-20,357.31,BRA,3,159.9,BUL,0,0,1.69,FRA,4.0,4,-1.691664435703062,0
2023-06-20,238.33,NED,3,148.98,CHN,0,0,5.33,NED,4.0,4,-5.325994835245044,1
2023-06-21,346.87,USA,3,143.65,CHN,0,0,1.57,NED,4.0,4,-1.5703042078994311,0
2023-06-21,288.79,SLO,3,180.67,CAN,0,0,4.5,FRA,4.0,4,-4.503537230059934,0
2023-06-21,338.92,FRA,1,283.76,ARG,3,4,10.5,FRA,4.0,4,-10.50115789981798,1
2023-06-21,307.23,JPN,3,223.48,CUB,0,0,5.59,FRA,4.0,4,-5.58550206854808,0
2023-06-21,256.55,IRI,0,344.56,ITA,3,5,5.39,NED,4.0,4,5.387524412852019,0
2023-06-22,142.08,CHN,0,349.95,ITA,3,5,1.48,NED,4.0,4,1.478040579604849,0
2023-06-22,312.82,JPN,3,359.01,BRA,2,2,7.53,FRA,4.0,4,-7.531741594193681,0
2023-06-22,176.17,CAN,3,158.2,BUL,1,1,6.5,FRA,4.0,4,-6.500302851819789,0
2023-06-22,260.1,SRB,3,178.17,GER,1,1,3.17,NED,4.0,4,-3.1711631389325574,0
2023-06-22,293.29,SLO,3,217.9,CUB,1,1,3.48,FRA,4.0,4,-3.4841342437004914,0
2023-06-23,294.26,ARG,3,151.7,BUL,0,0,3.2,FRA,4.0,4,-3.200328749671697,0
2023-06-23,251.16,IRI,0,348.44,USA,3,5,4.97,NED,4.0,4,4.969388687338514,0
2023-06-23,263.27,SRB,0,351.43,ITA,3,5,5.38,NED,4.0,4,5.38061886693633,0
2023-06-23,328.42,FRA,3,214.41,CUB,0,0,4.26,FRA,4.0,4,-4.2612860014300695,1
2023-06-24,332.69,FRA,3,182.67,CAN,0,0,2.96,FRA,4.0,4,2.9546306594024685,1
2023-06-24,85.67,AUT,0,96.94,LAT,3,5,2.34,AUT,1.0,0,2.3430045433531896,1
2023-06-24,243.65,NED,3,246.19,IRI,2,2,5.14,NED,4.0,4,-5.141673901962974,1
2023-06-24,378.77,POL,0,353.41,USA,3,5,11.41,NED,4.0,4,11.407093788238878,0
2023-06-24,201.32,TUR,3,157.38,CZE,2,2,0.65,CRO,1.0,0,-0.6468995525335605,0
2023-06-24,126.8,CRO,1,196.52,UKR,3,4,0.94,CRO,1.0,0,0.940433605013102,1
2023-06-24,351.47,BRA,3,296.77,SLO,1,1,4.52,FRA,4.0,4,-4.5226517811925575,0
2023-06-24,320.35,JPN,3,297.46,ARG,2,2,3.73,FRA,4.0,4,-3.728705917027668,0
2023-06-24,140.6,CHN,3,175.0,GER,1,1,9.4,NED,4.0,4,-9.400219372259462,0
2023-06-25,125.86,CRO,3,156.74,CZE,0,0,2.93,CRO,1.0,0,2.927249903844324,1
2023-06-25,335.64,FRA,1,356.0,BRA,3,4,6.37,FRA,4.0,4,-6.3681995637748425,1
2023-06-25,248.79,NED,2,257.89,SRB,3,3,4.49,NED,4.0,4,4.492748596505379,1
2023-06-25,148.5,BUL,2,210.15,CUB,3,3,1.67,FRA,4.0,4,1.66620138698945,0
2023-06-25,356.81,ITA,1,367.37,POL,3,4,6.91,NED,4.0,4,6.91150507686872,0
2023-06-25,201.97,TUR,3,197.46,UKR,2,2,1.19,CRO,1.0,0,-1.187118514663209,0
2023-06-28,99.28,LAT,3,83.33,AUT,0,0,2.28,LAT,1.0,0,-2.2780440673960327,1
2023-06-28,51.89,CYP,3,87.01,HUN,1,1,2.36,CYP,1.0,0,-2.359798767868406,1
2023-07-01,84.65,HUN,3,54.25,CYP,1,1,1.45,HUN,1.0,0,-1.454289598994746,1
2023-07-04,293.73,ARG,3,262.39,SRB,1,1,5.77,USA,4.0,4,-5.765950326104346,0
2023-07-04,362.37,BRA,1,349.9,ITA,3,4,8.19,PHI,4.0,4,8.19468409673067,0
2023-07-05,364.82,USA,3,211.82,CUB,0,0,2.86,USA,4.0,4,-2.860141207751919,1
2023-07-05,165.6,GER,3,146.84,BUL,0,0,8.96,USA,4.0,4,-8.956603918242925,0
2023-07-05,374.28,POL,3,292.25,SLO,2,2,0.67,PHI,4.0,4,-0.6664399684216293,0
2023-07-05,179.71,CAN,1,244.29,NED,3,4,4.02,PHI,4.0,4,4.0181295473022,0
2023-07-06,86.1,HUN,1,101.56,LAT,3,4,1.66,HUN,1.0,0,1.659835428334039,1
2023-07-06,299.5,ARG,3,174.55,GER,0,0,3.83,USA,4.0,4,-3.8322938263508943,0
2023-07-06,149.99,CHN,1,291.58,SLO,3,4,0.73,PHI,4.0,4,0.733239508337391,0
2023-07-06,354.17,BRA,3,248.31,NED,0,0,4.6,PHI,4.0,4,-4.598545054702283,0
2023-07-06,256.62,SRB,3,208.96,CUB,2,2,2.39,USA,4.0,4,-2.390619145792733,0
2023-07-07,292.32,SLO,0,358.1,ITA,3,5,6.46,PHI,4.0,4,6.457881206967324,0
2023-07-07,259.01,SRB,1,329.27,FRA,3,4,3.74,USA,4.0,4,3.735055010290136,0
2023-07-07,374.95,POL,3,358.77,BRA,1,1,6.6,PHI,4.0,4,-6.599428756454057,0
2023-07-07,367.68,USA,2,303.33,ARG,3,3,8.47,USA,4.0,4,8.470296321176289,1
2023-07-07,324.09,JPN,3,243.71,NED,1,1,3.25,PHI,4.0,4,-3.244615693115418,0
2023-07-07,206.57,CUB,0,170.72,GER,3,5,11.98,USA,4.0,4,11.97866223126857,0
2023-07-08,49.66,SRI,1,38.26,INA,3,4,2.03,TPE,1.0,0,2.0338025384135032,0
2023-07-08,57.0,MAC,0,50.0,MGL,3,5,2.6,TPE,1.0,0,2.597575624228763,0
2023-07-08,352.17,BRA,3,149.26,CHN,0,0,1.58,PHI,4.0,4,-1.576607529662164,0
2023-07-08,359.21,USA,3,333.01,FRA,0,0,8.55,USA,4.0,4,-8.54681734354974,1
2023-07-08,137.88,BUL,0,255.28,SRB,3,5,4.13,USA,4.0,4,4.1254146193838,0
2023-07-08,90.8,TPE,3,38.93,KAZ,1,1,1.17,TPE,1.0,0,-1.1674445293216185,1
2023-07-08,327.33,JPN,1,364.56,ITA,3,4,5.45,PHI,4.0,4,5.4468692406335935,0
2023-07-08,128.77,KOR,3,42.27,THA,0,0,1.36,TPE,1.0,0,-1.3643225142374265,0
2023-07-08,381.55,POL,3,175.69,CAN,0,0,1.52,PHI,4.0,4,-1.5173989687485678,0
2023-07-09,50.0,PHI,3,54.4,MAC,0,0,2.56,TPE,1.0,0,-2.561348287955312,0
2023-07-09,367.75,USA,3,133.75,BUL,0,0,1.04,USA,4.0,4,-1.0348063431239776,1
2023-07-09,285.86,SLO,3,240.47,NED,0,0,7.51,PHI,4.0,4,-7.510621486686845,0
2023-07-09,57.0,VIE,1,117.82,AUS,3,4,1.05,TPE,1.0,0,1.0520976283764285,0
2023-07-09,324.46,FRA,3,182.7,GER,1,1,0.73,USA,4.0,4,-0.7274556081448935,0
2023-07-09,53.73,KSA,0,130.13,KOR,3,5,1.48,TPE,1.0,0,1.4838212546775786,0
2023-07-09,103.22,LAT,3,84.44,HUN,0,0,2.24,LAT,1.0,0,-2.2388745068737683,1
2023-07-09,147.68,CHN,1,174.17,CAN,3,4,6.03,PHI,4.0,4,6.030917310726493,0
2023-07-09,24.04,BRN,3,47.62,SRI,1,1,2.2,TPE,1.0,0,-2.202317537759764,0
2023-07-09,321.88,JPN,0,383.06,POL,3,5,6.69,PHI,4.0,4,6.690078587094047,0
2023-07-10,52.6,MGL,2,52.56,PHI,3,3,1.25,TPE,1.0,0,1.2505578010320706,0
2023-07-10,40.29,INA,3,26.24,BRN,2,2,1.05,TPE,1.0,0,-1.054391884065352,0
2023-07-10,40.91,THA,3,52.25,KSA,0,0,2.66,TPE,1.0,0,-2.657968517100737,0
2023-07-12,39.5,HKG,1,43.56,THA,3,4,1.82,TPE,1.0,0,1.81839091460468,0
2023-07-12,53.81,PHI,0,25.19,BRN,3,5,2.9,TPE,1.0,0,2.8964189711278285,0
2023-07-12,118.87,AUS,3,51.84,MAC,0,0,1.6,TPE,1.0,0,-1.598843057256728,0
2023-07-12,131.61,KOR,3,51.35,MGL,0,0,1.44,TPE,1.0,0,-1.4375803309189057,0
2023-07-12,91.97,TPE,1,58.57,VIE,3,4,2.34,TPE,1.0,0,2.336501798119436,1
2023-07-12,41.34,INA,3,37.76,KAZ,0,0,2.45,TPE,1.0,0,-2.450082100027269,0
2023-07-13,50.92,PHI,3,50.24,MAC,0,0,2.49,TPE,1.0,0,-2.4905174186057963,0
2023-07-13,45.42,SRI,3,51.89,KSA,0,0,2.59,TPE,1.0,0,-2.590193080841514,0
2023-07-13,35.31,KAZ,3,37.68,HKG,0,0,2.53,TPE,1.0,0,-2.533048175815774,0
2023-07-13,43.79,INA,2,45.38,THA,3,3,1.23,TPE,1.0,0,1.2278278724311056,0
2023-07-13,28.09,BRN,3,120.47,AUS,1,1,3.08,TPE,1.0,0,-3.077948675098916,0
2023-07-14,133.05,KOR,0,31.16,BRN,3,5,3.81,TPE,1.0,0,3.807960758989083,0
2023-07-14,35.15,HKG,3,47.75,MAC,0,0,2.68,TPE,1.0,0,-2.67547682182449,0
2023-07-14,49.91,MGL,3,53.41,PHI,2,2,1.3,TPE,1.0,0,-1.2988026448437993,0
2023-07-14,60.91,VIE,1,46.61,THA,3,4,2.07,TPE,1.0,0,2.0740770304049225,0
2023-07-14,89.63,TPE,0,37.84,KAZ,3,5,3.21,TPE,1.0,0,3.206511748415731,1
2023-07-15,86.43,TPE,3,52.11,PHI,1,1,1.4,TPE,1.0,0,-1.4010285587815328,1
2023-07-15,58.83,VIE,1,129.24,KOR,3,4,0.93,TPE,1.0,0,0.9319132310205186,0
2023-07-15,41.05,KAZ,3,51.21,MGL,0,0,2.64,TPE,1.0,0,-2.641560561172592,0
2023-07-15,42.57,INA,1,117.39,AUS,3,4,0.88,TPE,1.0,0,0.8779460035764817,0
2023-07-15,48.68,THA,3,34.97,BRN,0,0,2.31,TPE,1.0,0,-2.3091105762674777,0
2023-07-19,368.79,USA,3,325.19,FRA,2,2,2.61,POL,4.0,4,-2.6056834268247777,0
2023-07-19,370.01,ITA,3,311.8,ARG,0,0,6.84,POL,4.0,4,-6.8417397371202044,0
2023-07-20,315.19,JPN,3,293.37,SLO,0,0,8.79,POL,4.0,4,-8.787654906195769,0
2023-07-20,389.75,POL,3,353.75,BRA,0,0,8.01,POL,4.0,4,-8.013234385563202,1
2023-07-22,371.4,USA,3,376.85,ITA,0,0,10.3,POL,4.0,4,-10.303926878532964,0
2023-07-22,397.77,POL,3,323.98,JPN,1,1,3.56,POL,4.0,4,3.561895356459649,1
2023-07-23,401.33,POL,3,381.7,USA,1,1,6.41,POL,4.0,4,-6.408517000136412,1
2023-07-23,320.42,JPN,3,366.55,ITA,2,2,7.53,POL,4.0,4,-7.528567036472579,0
2023-07-28,151.7,QAT,3,50.99,THA,0,0,2.41,QAT,2.0,2,-2.4096156040663352,1
2023-07-28,172.48,TUN,0,143.77,CHI,3,5,5.8,QAT,2.0,2,5.795297391133417,0
2023-07-28,203.16,TUR,3,130.26,DOM,1,1,1.8,QAT,2.0,2,-1.8026736965899803,0
2023-07-28,196.28,UKR,3,141.65,CHN,1,1,2.26,QAT,2.0,2,-2.2631388005302187,0
2023-07-29,154.11,QAT,3,149.57,CHI,0,0,4.87,QAT,2.0,2,-4.873400752873618,1
2023-07-29,204.96,TUR,3,198.54,UKR,2,2,2.32,QAT,2.0,2,-2.3210069039767784,0
2023-07-30,144.69,CHI,0,196.22,UKR,3,5,3.59,QAT,2.0,2,3.5937636536574264,0
2023-07-30,158.98,QAT,2,207.28,TUR,3,3,1.18,QAT,2.0,2,1.178450325844913,1
2023-08-16,178.69,MEX,3,70.5,COL,0,0,1.12,MEX,1.0,0,1.1251531461140434,1
2023-08-17,69.38,COL,3,43.39,PER,0,0,2.14,MEX,1.0,0,-2.1395837265693047,0
2023-08-17,137.94,PUR,0,141.1,CHI,3,5,2.46,MEX,1.0,0,2.4559373581088826,0
2023-08-18,41.25,PER,3,135.49,PUR,2,2,2.48,MEX,1.0,0,-2.473861281008349,0
2023-08-18,71.51,COL,2,143.56,CHI,3,3,0.29,MEX,1.0,0,0.2867442114355242,0
2023-08-19,327.95,JPN,3,48.58,THA,0,0,0.44,IRI,3.5,3,-0.4559483247454703,0
2023-08-19,157.8,QAT,3,35.5,IND,0,0,3.42,IRI,3.5,3,-3.441967194226565,0
2023-08-19,133.01,PUR,3,128.46,DOM,1,1,1.81,MEX,1.0,0,-1.811560997655302,0
2023-08-19,57.0,BAN,0,130.17,KOR,3,5,5.31,IRI,3.5,3,5.330631696090466,0
2023-08-19,37.82,HKG,2,50.0,IRQ,3,3,3.78,IRI,3.5,3,3.7812523525533184,0
2023-08-20,50.0,AFG,0,161.22,QAT,3,5,3.8,IRI,3.5,3,3.8281819893235,0
2023-08-20,241.05,IRI,3,34.05,HKG,0,0,1.28,IRI,3.5,3,-1.3081067464026042,1
2023-08-20,179.82,MEX,0,143.84,CHI,3,5,3.0,MEX,1.0,0,-2.996421322128431,1
2023-08-20,32.66,BRN,2,94.67,TPE,3,3,1.43,IRI,3.5,3,1.441943645821368,0
2023-08-20,62.02,PAK,3,51.69,BAN,0,0,8.24,IRI,3.5,3,-8.246262332208836,0
2023-08-20,43.69,KAZ,1,41.68,INA,3,4,6.66,IRI,3.5,3,6.660599978800827,0
2023-08-20,32.99,UZB,0,328.39,JPN,3,5,0.34,IRI,3.5,3,0.3503903902921095,0
2023-08-21,48.14,THA,3,32.65,UZB,0,0,7.99,IRI,3.5,3,-7.995468447824862,0
2023-08-21,32.08,IND,3,46.2,AFG,1,1,7.25,IRI,3.5,3,-7.250528156927099,0
2023-08-21,135.48,KOR,3,70.27,PAK,1,1,3.47,IRI,3.5,3,-3.488161336656876,0
2023-08-23,328.73,JPN,3,40.5,BRN,0,0,0.38,IRI,3.5,3,-0.3947327893713913,0
2023-08-23,165.02,QAT,3,56.13,THA,0,0,3.89,IRI,3.5,3,-3.912497829764779,0
2023-08-23,242.35,IRI,3,66.8,PAK,0,0,1.91,IRI,3.5,3,-1.935375518696376,1
2023-08-23,96.1,TPE,3,53.77,IRQ,0,0,6.7,IRI,3.5,3,-6.714184599352663,0
2023-08-23,138.95,KOR,3,48.34,INA,2,2,0.21,IRI,3.5,3,-0.2349104721309878,0
2023-08-23,24.66,UZB,1,37.02,KAZ,3,4,5.96,IRI,3.5,3,5.959999751957712,0
2023-08-24,102.8,TPE,0,168.91,QAT,3,5,5.62,IRI,3.5,3,5.636184690972011,0
2023-08-24,139.42,CHN,3,139.17,KOR,1,1,6.55,IRI,3.5,3,-6.550298108571337,0
2023-08-24,47.07,IRQ,1,52.24,THA,3,4,6.31,IRI,3.5,3,6.310220544058566,0
2023-08-24,39.32,IND,0,48.13,INA,3,5,8.32,IRI,3.5,3,8.320281077757377,0
2023-08-24,43.45,BAN,1,47.37,AFG,3,4,6.37,IRI,3.5,3,6.371198564125602,0
2023-08-24,32.76,HKG,0,42.98,KAZ,3,5,8.25,IRI,3.5,3,8.25161711767526,0
2023-08-25,51.23,KAZ,3,53.74,AFG,1,1,6.69,IRI,3.5,3,-6.685000668176937,0
2023-08-25,24.51,HKG,1,37.08,BAN,3,4,5.95,IRI,3.5,3,5.949789607065325,0
2023-08-25,31.01,IND,3,40.76,IRQ,0,0,9.23,IRI,3.5,3,-9.225500017830225,0
2023-08-25,40.12,BRN,3,58.55,THA,2,2,5.28,IRI,3.5,3,-5.272002686682524,0
2023-08-25,132.62,KOR,3,97.18,TPE,1,1,4.84,IRI,3.5,3,-4.850560765272785,0
2023-08-25,329.11,JPN,3,174.53,QAT,1,1,0.25,IRI,3.5,3,-0.2720261859230833,0
2023-08-25,64.89,PAK,3,56.45,INA,2,2,3.96,IRI,3.5,3,-3.963306569746405,0
2023-08-25,244.26,IRI,3,145.97,CHN,0,0,4.29,IRI,3.5,3,-4.309298562504524,1
2023-08-26,345.73,BRA,3,43.72,PER,0,0,0.3,BRA,3.5,3,-0.3133134139916196,1
2023-08-26,68.85,PAK,3,45.4,BRN,1,1,5.42,IRI,3.5,3,-5.423147138318008,0
2023-08-26,248.54,IRI,0,329.35,JPN,3,5,4.99,IRI,3.5,3,5.008668742348246,1
2023-08-26,141.68,CHN,0,174.28,QAT,3,5,7.16,IRI,3.5,3,7.172748958975252,0
2023-08-26,304.96,ARG,3,71.23,COL,0,0,0.89,BRA,3.5,3,-0.9089264537503878,0
2023-08-26,52.49,INA,3,53.28,THA,0,0,8.79,IRI,3.5,3,-8.788557797763096,0
2023-08-27,346.04,BRA,3,146.84,CHI,0,0,1.42,BRA,3.5,3,-1.4468512363392498,1
2023-08-27,43.42,PER,1,70.34,COL,3,4,5.25,BRA,3.5,3,5.256433499420981,0
2023-08-28,359.02,ITA,3,147.51,BEL,0,0,1.21,ITA,3.5,3,1.2326677525851832,1
2023-08-28,145.42,CHI,0,305.84,ARG,3,5,2.28,BRA,3.5,3,2.3046536746609654,0
2023-08-28,347.46,BRA,3,75.59,COL,0,0,0.5,BRA,3.5,3,0.5137737779399477,1
2023-08-29,132.72,BUL,1,126.98,ESP,3,4,6.84,BUL,3.5,3,-6.842579224705188,1
2023-08-29,75.09,COL,3,143.14,CHI,2,2,7.59,BRA,3.5,3,-7.573513269059829,0
2023-08-29,43.82,ISR,3,126.85,GRE,2,2,8.23,ISR,3.5,3,8.208100509500273,1
2023-08-30,135.55,CHI,3,38.16,PER,1,1,2.13,BRA,3.5,3,-2.1564674841107823,0
2023-08-30,130.86,ROU,0,140.24,POR,3,5,8.29,ISR,3.5,3,8.292517826520761,0
2023-08-30,148.88,FIN,3,128.79,CRO,0,0,7.77,BUL,3.5,3,-7.772719573461756,0
2023-08-30,100.74,MKD,3,98.96,DEN,1,1,6.48,MKD,3.5,3,-6.475624765392757,1
2023-08-30,347.96,BRA,0,308.13,ARG,3,5,10.68,BRA,3.5,3,10.668799612175116,1
2023-08-30,208.46,TUR,0,322.58,FRA,3,5,3.7,ISR,3.5,3,3.72473163285131,0
2023-08-30,124.63,SUI,0,259.4,SRB,3,5,3.01,ITA,3.5,3,3.03703336904354,0
2023-08-30,181.97,GER,3,108.81,EST,0,0,5.31,ITA,3.5,3,-5.331059172084615,0
2023-08-30,284.58,SLO,3,199.81,UKR,1,1,2.64,BUL,3.5,3,-2.658052604732622,0
2023-08-31,360.23,ITA,3,103.5,EST,0,0,0.63,ITA,3.5,3,0.6490644732523119,1
2023-08-31,52.05,ISR,3,122.57,ROU,2,2,7.7,ISR,3.5,3,7.680551214850708,1
2023-08-31,262.41,SRB,3,146.3,BEL,1,1,1.44,ITA,3.5,3,-1.4672079972138663,0
2023-08-31,125.87,BUL,3,156.65,FIN,1,1,8.06,BUL,3.5,3,8.053107654871864,1
2023-08-31,407.74,POL,3,153.81,CZE,0,0,0.66,MKD,3.5,3,-0.6770214391382544,0
2023-08-31,197.18,UKR,2,121.02,CRO,3,3,7.94,BUL,3.5,3,7.921483514650635,0
2023-08-31,111.63,MNE,0,232.96,NED,3,5,3.45,MKD,3.5,3,3.4747944575004355,0
2023-09-01,92.48,DEN,1,153.15,CZE,3,4,3.67,MKD,3.5,3,3.689023054311244,0
2023-09-01,187.28,GER,3,121.62,SUI,0,0,5.64,ITA,3.5,3,-5.655908589488265,0
2023-09-01,360.86,ITA,3,263.85,SRB,0,0,4.34,ITA,3.5,3,4.358650565919923,1
2023-09-01,128.96,CRO,3,133.82,ESP,0,0,8.99,BUL,3.5,3,-8.98715854751278,0
2023-09-01,148.52,POR,2,118.62,GRE,3,3,5.83,ISR,3.5,3,5.823626847399869,0
2023-09-01,148.59,FIN,0,287.22,SLO,3,5,2.89,BUL,3.5,3,2.9181598128721946,0
2023-09-01,114.87,ROU,3,204.76,TUR,2,2,8.51,ISR,3.5,3,-8.486361123997888,0
2023-09-02,107.21,MKD,3,108.19,MNE,0,0,8.8,MKD,3.5,3,-8.797831059080785,1
2023-09-02,133.94,BUL,3,189.24,UKR,1,1,9.21,BUL,3.5,3,-9.194848600245203,1
2023-09-02,290.11,SLO,3,124.83,ESP,0,0,2.15,BUL,3.5,3,-2.181045005475106,0
2023-09-02,196.25,TUR,3,124.45,GRE,1,1,3.18,ISR,3.5,3,-3.201839262679677,0
2023-09-02,59.75,ISR,0,326.29,FRA,3,5,0.54,ISR,3.5,3,0.5584586430695692,1
2023-09-02,236.4,NED,3,156.82,CZE,0,0,5.04,MKD,3.5,3,-5.059866368583358,0
2023-09-03,102.87,EST,3,115.98,SUI,2,2,5.02,ITA,3.5,3,-5.013958855799683,0
2023-09-03,116.01,MKD,0,408.41,POL,3,5,0.36,MKD,3.5,3,-0.3684033764441016,1
2023-09-03,121.27,GRE,1,123.38,ROU,3,4,6.46,ISR,3.5,3,6.459519776249169,0
2023-09-03,88.81,DEN,1,99.39,MNE,3,4,6.04,MKD,3.5,3,6.046593493449749,0
2023-09-03,122.68,ESP,3,145.7,FIN,1,1,7.69,BUL,3.5,3,-7.681144884908125,0
2023-09-03,59.21,ISR,0,142.69,POR,3,5,4.88,ISR,3.5,3,4.898398474541355,1
2023-09-03,156.9,EGY,3,25.37,BDI,0,0,3.11,EGY,3.5,3,-3.1391817429732884,1
2023-09-03,143.15,BUL,1,137.95,CRO,3,4,6.82,BUL,3.5,3,6.816242706972807,1
2023-09-03,144.86,BEL,2,192.92,GER,3,3,2.06,ITA,3.5,3,2.0733466883427685,0
2023-09-04,30.3,CHA,3,9.36,TAN,0,0,7.73,EGY,3.5,3,-7.731664212590678,0
2023-09-04,147.57,POR,3,199.43,TUR,2,2,6.87,ISR,3.5,3,-6.850987559919224,0
2023-09-04,38.7,KEN,1,135.99,CMR,3,4,2.14,EGY,3.5,3,2.160328861805472,0
2023-09-04,151.78,CZE,3,105.43,MNE,0,0,6.51,MKD,3.5,3,-6.527320669737523,0
2023-09-04,82.77,DEN,1,241.44,NED,3,4,0.14,MKD,3.5,3,0.1628336207247585,0
2023-09-04,166.68,TUN,3,48.11,MLI,0,0,3.54,EGY,3.5,3,-3.569239069893333,0
2023-09-04,65.16,MAR,3,24.12,RWA,0,0,6.76,EGY,3.5,3,-6.774490380972403,0
2023-09-04,259.52,SRB,3,107.88,EST,0,0,2.51,ITA,3.5,3,-2.540129780162013,0
2023-09-04,326.83,FRA,1,129.84,ROU,3,4,13.85,ISR,3.5,3,13.824384015454685,0
2023-09-04,180.03,UKR,3,138.01,FIN,2,2,2.34,BUL,3.5,3,-2.353661977918199,0
2023-09-04,57.0,LBA,3,43.22,GHA,1,1,5.89,EGY,3.5,3,-5.890986467377934,0
2023-09-04,144.77,CRO,0,292.27,SLO,3,5,2.63,BUL,3.5,3,2.6566420420846844,0
2023-09-04,365.19,ITA,3,110.96,SUI,0,0,0.66,ITA,3.5,3,-0.673979939612343,1
2023-09-05,44.56,MLI,1,1.64,TAN,3,4,8.64,EGY,3.5,3,8.625843062463169,0
2023-09-05,50.0,GAM,1,17.36,RWA,3,4,8.15,EGY,3.5,3,8.141652481394955,0
2023-09-05,50.0,SEN,0,71.93,MAR,3,5,7.68,EGY,3.5,3,7.683892582650055,0
2023-09-05,115.66,MKD,0,241.57,NED,3,5,3.3,MKD,3.5,3,3.3214729857893626,1
2023-09-05,136.33,BUL,0,294.9,SLO,3,5,2.33,BUL,3.5,3,-2.352962700796483,1
2023-09-05,54.33,ISR,0,192.57,TUR,3,5,2.9,ISR,3.5,3,-2.9300308477709467,1
2023-09-05,170.22,TUN,3,38.03,CHA,0,0,3.09,EGY,3.5,3,-3.118198683481503,0
2023-09-05,62.89,LBA,3,36.56,KEN,0,0,7.47,EGY,3.5,3,-7.47222787281225,0
2023-09-05,22.26,BDI,0,33.63,ALG,3,5,8.19,EGY,3.5,3,8.195650640494815,0
2023-09-05,142.8,BEL,3,105.37,EST,1,1,4.75,ITA,3.5,3,-4.756580731713439,0
2023-09-05,180.2,CAN,3,126.65,DOM,0,0,6.18,USA,3.5,3,-6.197017215807803,0
2023-09-05,194.59,CUB,3,134.82,PUR,0,0,5.9,USA,3.5,3,-5.916674179548743,0
2023-09-05,375.29,USA,3,27.99,SUR,0,0,0.13,USA,3.5,3,-0.1381595378784272,1
2023-09-05,130.36,ESP,0,182.37,UKR,3,5,6.25,BUL,3.5,3,6.267164860799546,0
2023-09-05,37.33,GHA,0,138.12,CMR,3,5,4.19,EGY,3.5,3,4.213789173208666,0
2023-09-05,408.76,POL,3,82.63,DEN,0,0,0.2,MKD,3.5,3,-0.2049299340605788,0
2023-09-05,194.98,GER,1,262.03,SRB,3,4,3.39,ITA,3.5,3,3.407577404486794,0
2023-09-05,114.81,GRE,0,312.98,FRA,3,5,1.44,ISR,3.5,3,1.4659743354885888,0
2023-09-06,79.6,MAR,3,41.85,GAM,0,0,6.92,EGY,3.5,3,-6.929000251623704,0
2023-09-06,25.51,RWA,3,42.32,SEN,0,0,9.57,EGY,3.5,3,-9.5685416674365,0
2023-09-06,29.1,KEN,3,33.14,GHA,2,2,4.57,EGY,3.5,3,-4.572156044383528,0
2023-09-06,34.94,CHA,3,35.93,MLI,0,0,8.8,EGY,3.5,3,-8.79831912323699,0
2023-09-06,142.31,CMR,1,70.35,LBA,3,4,9.95,EGY,3.5,3,9.930031931116195,0
2023-09-06,160.01,EGY,0,41.83,ALG,3,5,13.94,EGY,3.5,3,-13.917291871189356,1
2023-09-06,112.36,MKD,0,158.3,CZE,3,5,6.53,MKD,3.5,3,6.546302524852513,1
2023-09-06,98.92,MNE,0,408.96,POL,3,5,0.26,MKD,3.5,3,0.2728016184303026,0
2023-09-06,27.85,SUR,0,200.49,CUB,3,5,1.98,USA,3.5,3,2.002865594794622,0
2023-09-06,186.38,CAN,3,176.82,MEX,0,0,8.28,USA,3.5,3,-8.283751993447595,0
2023-09-06,375.42,USA,3,128.92,PUR,0,0,0.74,USA,3.5,3,0.7559820514431032,1
2023-09-06,110.3,SUI,0,147.55,BEL,3,5,6.94,ITA,3.5,3,6.952567443190208,0
2023-09-06,10.28,TAN,0,173.32,TUN,3,5,2.21,EGY,3.5,3,2.2374246009457703,0
2023-09-07,32.75,SEN,2,34.93,GAM,3,3,4.27,EGY,3.5,3,4.268603635053776,0
2023-09-07,120.47,DOM,3,168.54,MEX,0,0,11.07,USA,3.5,3,-11.0521142138156,0
2023-09-07,25.88,SUR,0,128.19,PUR,3,5,4.13,USA,3.5,3,4.156294324817035,0
2023-09-08,131.53,DOM,3,132.32,PUR,0,0,8.79,USA,3.5,3,-8.788557797763094,0
2023-09-08,86.52,MAR,3,27.13,MLI,0,0,5.92,EGY,3.5,3,-5.933659092444116,0
2023-09-08,35.09,RWA,3,8.07,TAN,1,1,5.24,EGY,3.5,3,-5.251640038723517,0
2023-09-08,43.74,CHA,3,39.2,GAM,1,1,6.34,EGY,3.5,3,-6.340951317528831,0
2023-09-08,132.37,CMR,3,14.06,BDI,0,0,3.55,EGY,3.5,3,-3.5782150493614,0
2023-09-08,202.46,CUB,3,157.47,MEX,0,0,6.58,USA,3.5,3,-6.590352750046778,0
2023-09-08,142.14,CRO,2,143.69,ROU,3,3,4.3,BUL,3.5,3,4.29934973770448,0
2023-09-08,134.0,BUL,0,314.43,FRA,3,5,1.8,BUL,3.5,3,-1.825905897518577,1
